,lat,lon,date
8304,49.779722,9.972778,1618963200000
8305,47.835735,35.084225,1623196800000
8306,49.199029,16.642138,1619827200000
8307,48.232815,16.325305,1619827200000
8308,45.244192,6.348239,1620518400000
8309,49.234334,17.359476,1619827200000
8310,50.374558,30.531463,1621036800000
8311,52.549995,13.460414,1620604800000
8312,48.195199,16.40707,1620345600000
8313,51.125278,4.4775,1620777600000
8314,49.145983,16.656889,1619827200000
8315,49.593942,8.214921,1620000000000
8316,42.610355,-5.557897,1620345600000
8317,50.668594,7.337624,1620518400000
8318,46.995921,6.931303,1586736000000
8319,47.480028,8.678846,1587859200000
8320,48.122972,16.278567,1620518400000
8321,51.147671,5.973191,1620086400000
8322,49.448972,11.114708,1620432000000
8323,47.917655,4.078868,1620172800000
8324,50.076565,30.910172,1620518400000
8325,48.660384,18.052249,1620432000000
8326,47.901201,16.124775,1620691200000
8327,47.029485,15.439022,1618617600000
8328,52.45848,13.35579,1617494400000
8329,50.1102,14.382792,1621468800000
8330,47.046585,2.633529,1620000000000
8332,50.454438,14.382992,1620518400000
8333,46.932264,7.467009,1617494400000
8334,48.376835,15.150612,1620086400000
8335,50.334448,4.532431,1621555200000
8336,47.22424,8.45674,1621468800000
8337,46.42523,8.83715,1588982400000
8338,49.003523,8.562572,1619049600000
8339,50.130764,8.685832,1618099200000
8340,50.433359,3.578965,1619740800000
8341,46.727868,15.620651,1620864000000
8342,42.556754,-0.635647,1617753600000
8343,46.939588,7.43388,1620518400000
8344,48.455737,7.887586,1620345600000
8345,42.238388,1.873832,1617840000000
8346,49.075527,17.434343,1619827200000
8347,48.213176,15.617089,1620000000000
8348,48.127618,11.584612,1620086400000
8349,48.141177,16.394748,1619740800000
8350,54.278709,10.193978,1619913600000
8351,51.647402,7.258121,1620259200000
8352,48.223478,16.374455,1620259200000
8353,48.693102,16.864516,1618876800000
8354,48.254741,16.444896,1620086400000
8355,47.070675,15.439504,1617408000000
8356,48.192549,15.623654,1619827200000
8357,50.606816,6.382784,1556668800000
8358,51.009674,5.901225,1619740800000
8359,48.319953,10.073432,1619568000000
8360,50.332695,10.340778,1619827200000
8361,48.199067,16.358178,1619568000000
8362,48.288976,16.326838,1617321600000
8363,51.510074,9.966482,1619481600000
8364,48.061373,16.292648,1619136000000
8365,50.597019,8.745599,1619395200000
8366,48.799895,2.705101,1522627200000
8367,39.871258,20.776554,1619308800000
8368,50.414962,30.563361,1618444800000
8371,49.48981,8.259499,1619136000000
8372,50.922977,5.760813,1619481600000
8373,50.788408,2.476575,1618790400000
8374,49.175692,16.720554,1619136000000
8375,49.725159,6.131791,1619481600000
8376,49.21682,16.59273,1619222400000
8377,50.629821,4.783363,1618963200000
8378,48.235241,16.331221,1619308800000
8379,48.711297,9.212186,1618876800000
8380,50.86986,11.76851,1618704000000
8381,45.846775,1.263744,1619136000000
8382,50.081234,9.068542,1560902400000
8383,50.17544,30.317373,1619049600000
8384,51.009151,9.935458,1619049600000
8385,48.649915,9.573572,1618963200000
8386,47.077184,15.450728,1618444800000
8387,49.780278,9.9725,1618790400000
8388,49.609069,8.33621,1618790400000
8389,47.267929,11.379429,1618617600000
8390,54.090461,12.092375,1522972800000
8391,48.27046,16.38753,1618617600000
8393,51.035105,3.722407,1619049600000
8394,51.032731,13.720525,1618963200000
8395,51.330272,12.371905,1619049600000
8396,43.823841,11.233294,1587081600000
8397,52.290705,10.585734,1618704000000
8398,45.7228,9.648999,1617235200000
8399,48.99555,12.091645,1618876800000
8400,50.332775,10.340711,1619136000000
8401,51.511764,9.94694,1619049600000
8402,47.088347,15.425916,1618963200000
8403,48.892778,8.352778,1619049600000
8404,48.821098,9.067458,1618876800000
8406,43.823935,11.233098,1586476800000
8408,51.066432,3.68181,1618617600000
8410,51.042419,3.730859,1618531200000
8411,46.012345,5.975488,1618704000000
8412,43.82401,11.232986,1587254400000
8413,51.04243,3.730797,1618531200000
8414,49.77773,6.649451,1617408000000
8415,45.470795,9.247897,1618704000000
8417,49.653908,8.330075,1617926400000
8418,51.332275,12.37083,1617235200000
8419,42.302982,2.167921,1618272000000
8420,51.229721,2.941944,1618272000000
8421,47.581308,16.429165,1618012800000
8423,49.69993,6.190319,1618185600000
8424,50.855964,10.803072,1618099200000
8425,48.114795,17.023403,1618099200000
8426,47.669918,16.136985,1617926400000
8427,50.153511,8.737508,1617926400000
8428,50.165917,4.182478,1617926400000
8429,50.152054,8.735663,1617926400000
8431,48.900093,2.143318,1554595200000
8432,49.770324,11.059108,1617926400000
8433,49.234589,17.358784,1555200000000
8434,48.489734,15.696036,1618185600000
8435,50.172034,8.543217,1617926400000
8436,47.963041,6.837317,1617926400000
8437,47.321347,5.029756,1555200000000
8438,49.817857,7.832078,1617235200000
8439,48.18969,16.123502,1586563200000
8440,50.630035,4.783048,1554940800000
8442,47.966773,16.20168,1618012800000
8443,51.17196,4.307887,1618358400000
8444,46.995267,15.942872,1618099200000
8445,51.337141,12.397656,1618272000000
8446,50.841658,11.58181,1618099200000
8448,49.29845,16.974064,1618099200000
8449,48.471488,7.950367,1618099200000
8451,48.101648,11.547848,1618012800000
8452,50.134716,8.731788,1618444800000
8453,49.996715,14.657979,1618099200000
8454,45.791356,0.493927,1618185600000
8455,50.151911,8.735118,1617926400000
8456,50.775992,5.874244,1554422400000
8457,53.146596,8.216581,1617926400000
8458,47.415648,8.470687,1586649600000
8459,51.009116,9.93549,1617926400000
8460,51.354408,12.410927,1617926400000
8461,45.799204,20.124167,1586995200000
8462,48.239251,16.382552,1617926400000
8463,46.124668,7.140874,1618012800000
8464,38.855021,16.602772,1617926400000
8465,49.991005,10.250853,1617926400000
8466,47.076944,15.450556,1618012800000
8467,48.806224,9.233283,1618012800000
8468,47.375578,8.547686,1587254400000
8470,51.125278,4.478056,1617926400000
8471,51.514589,5.404341,1617926400000
8473,50.203479,8.558897,1617494400000
8474,48.792488,12.893396,1617494400000
8475,48.908473,9.217321,1617494400000
8476,47.576078,-0.451191,1617580800000
8477,42.610523,23.385207,1617321600000
8478,47.395533,-1.456271,1617321600000
8479,50.154999,8.70443,1617408000000
8480,49.498013,9.391386,1617494400000
8481,48.212103,9.85855,1617235200000
8482,48.395738,15.465387,1617580800000
8483,47.252793,8.763153,1617321600000
8484,49.589674,11.011961,1617494400000
8485,48.319993,10.073429,1617321600000
8486,49.313123,8.658453,1617408000000
8487,48.486809,7.97505,1617408000000
8488,42.606663,23.384305,1617408000000
8489,53.163115,8.183454,1617408000000
8490,48.875745,2.510978,1617235200000
8491,49.612322,6.213659,1617321600000
8492,51.332206,12.370881,1617235200000
8493,51.038643,3.726852,1617494400000
8494,48.132839,11.611789,1617840000000
8495,50.126547,8.659429,1617408000000
8496,48.868581,2.481718,1617321600000
8497,48.238312,16.412955,1617494400000
8498,43.83917,4.954413,1585699200000
8499,48.220981,16.246334,1617235200000
8500,49.729858,5.650759,1586563200000
8501,49.741111,6.686667,1617235200000
8502,44.901943,11.661353,1617494400000
8503,47.542332,7.569763,1617494400000
8505,51.066354,3.681716,1617235200000
8506,43.081379,12.701294,1617408000000
8507,44.837569,7.240146,1585872000000
8508,48.632264,2.331184,1555459200000
8509,47.58498,7.626387,1617494400000
8510,51.9275,7.843056,1617235200000
8511,48.288981,16.326901,1617321600000
8512,47.285368,11.415018,1524873600000
8513,51.437599,-0.323273,1617321600000
8514,48.286941,15.692149,1617494400000
8515,47.679757,16.133102,1617321600000
8516,46.209095,6.142548,1617580800000
8517,47.953225,16.601455,1617580800000
8518,50.138208,8.731161,1617494400000
8519,48.794915,2.322077,1617235200000
8520,40.592752,23.121752,1617494400000
8522,47.494236,19.076053,1617321600000
8523,46.753262,23.598434,1585872000000
8524,44.337248,8.341358,1585785600000
8525,50.743844,7.122702,1617235200000
8526,43.77197,11.076212,1554508800000
8528,57.7069,12.02862,1617235200000
8529,49.598261,6.150302,1586649600000
8530,48.221233,16.37908,1617235200000
8531,46.166421,9.640287,1585872000000
8532,49.891278,8.083486,1617235200000
8533,51.560185,9.950169,1523318400000
8537,49.60618,8.648533,1459468800000
8538,37.515479,15.084143,1557100800000
8540,48.615772,2.406013,1586908800000
8541,48.220747,16.368949,1554163200000
8542,48.220556,16.368889,1554163200000
8543,45.384506,29.572513,1428451200000
8544,50.975937,-1.333711,1586217600000
8545,51.668535,-1.295117,1586304000000
8548,51.787435,0.004934,1586908800000
8549,46.82117,9.43727,1428537600000
8553,46.26688,10.13062,1588809600000
8554,46.33607,8.76991,1523836800000
8555,46.42266,9.03224,1588809600000
8556,46.11843,7.08292,1492992000000
8559,49.786872,9.917649,1585958400000
8560,46.051016,14.470587,1524096000000
8561,46.654898,15.521867,1459987200000
8563,47.171689,14.666798,1586736000000
8567,49.542634,5.824938,1523404800000
8587,46.68269,9.62828,1462406400000
8590,46.95369,9.57362,1429056000000
8591,47.19391,8.46133,1459900800000
8594,46.29891,7.47109,1555545600000
8598,46.82339,9.30627,1459641600000
8599,46.77621,9.43561,1366156800000
8602,46.29813,7.86044,1398211200000
8603,46.22193,10.1284,1556409600000
8609,47.33313,7.67016,1525478400000
8616,46.29786,6.95196,1555804800000
8618,46.61082,6.62279,1554076800000
8624,46.25288,6.95236,1524182400000
8628,47.46482,8.3339,1428537600000
8632,47.41875,8.46565,1397088000000
8634,46.73451,9.23775,1398470400000
8638,47.19738,6.94375,1524960000000
8641,46.25315,7.86009,1399248000000
8643,46.34333,7.79584,1366761600000
8657,49.347128,8.140411,1459641600000
8659,45.623167,10.102657,1586908800000
8660,51.469508,-0.008459,1524096000000
8661,51.471574,-0.008369,1524182400000
8663,51.55086,0.151163,1522713600000
8664,51.47128,-0.006942,1524182400000
8666,51.474668,-0.00521,1524009600000
8667,51.475052,-0.006634,1397174400000
8668,51.315678,12.348527,1586044800000
8669,50.157933,8.79422,1587427200000
8671,51.025458,3.752655,1585785600000
8672,49.754475,6.102827,1585699200000
8675,51.377812,6.743563,1587340800000
8720,51.212813,7.011445,1585958400000
8727,47.795596,13.066021,1586476800000
8729,38.342998,20.70866,1555286400000
8767,47.793849,13.069412,1586563200000
8781,51.588793,6.233407,1587081600000
8793,50.688702,8.218163,1587081600000
8799,51.448346,6.896461,1523059200000
8802,51.827592,6.061195,1523404800000
8808,42.757376,22.409061,1558656000000
8829,51.000385,8.527823,1462233600000
8839,51.212824,7.01141,1585958400000
8841,43.82174,2.661824,1522713600000
8854,50.47091,6.947605,1558483200000
8900,43.849167,2.663069,1522886400000
8904,41.6855,23.8272,1491350400000
8905,50.939517,2.540656,1396483200000
8929,50.692429,8.218694,1587600000000
8954,50.692261,8.218749,1586044800000
8983,51.476518,6.89119,1586304000000
9016,51.186109,6.801998,1554940800000
9021,43.852603,2.627857,1523145600000
9027,51.655535,6.501281,1522972800000
9029,51.19355,6.971494,1523491200000
9041,42.343163,-3.699182,1587686400000
9081,51.512436,9.897758,1554595200000
9115,51.185045,6.802969,1554940800000
9128,43.931068,2.286951,1523491200000
9129,43.821616,2.661824,1522886400000
9130,43.851752,2.626269,1523318400000
9137,50.989854,7.04067,1524787200000
9141,51.004783,8.226922,1462320000000
9143,44.901891,11.661296,1586476800000
9144,50.967362,12.3062,1586908800000
9145,51.102724,3.154117,1586044800000
9146,50.796768,4.412186,1585958400000
9147,45.821808,3.748611,1586908800000
9148,51.468456,9.984947,1586995200000
9149,51.009315,9.935109,1586390400000
9150,51.009342,9.935366,1587081600000
9151,50.139591,8.651773,1588204800000
9152,50.868157,4.25146,1586044800000
9153,52.448036,13.392111,1557532800000
9154,50.639764,6.918951,1586217600000
9155,51.345915,12.357004,1586044800000
9156,50.72577,7.110036,1586649600000
9157,50.629789,4.78332,1587600000000
9158,48.286921,14.306555,1587254400000
9159,50.629839,4.78335,1587772800000
9160,49.964882,8.054127,1585958400000
9161,49.41545,8.669213,1587340800000
9162,50.122562,8.65822,1554940800000
9163,48.239808,16.185824,1586908800000
9164,50.630055,4.782943,1586304000000
9165,50.725728,7.110014,1586649600000
9166,46.910109,0.857452,1554768000000
9167,51.307803,12.375401,1588896000000
9168,52.359917,9.749497,1589068800000
9169,57.70622,12.02794,1587081600000
9175,57.7062,12.02798,1587081600000
9179,44.1369,7.009,1525478400000
9180,47.28595,2.94946,1524009600000
9181,49.585548,11.168289,1586131200000
9182,52.973602,-1.196947,1587686400000
9183,50.433262,4.867045,1586995200000
9184,48.00721,7.721982,1586563200000
9185,51.171389,7.016944,1586304000000
9186,50.040366,14.414131,1586649600000
9187,50.226522,5.74665,1587427200000
9188,49.303913,17.08505,1586476800000
9189,51.006401,9.932509,1587254400000
9190,51.255507,4.440803,1586649600000
9191,51.012702,13.813177,1586995200000
9192,50.594065,5.895869,1586908800000
9193,46.003105,10.32584,1586649600000
9194,43.587661,1.368209,1586131200000
9195,49.722136,6.125831,1586822400000
9196,48.898358,9.432305,1586649600000
9197,39.648396,3.009384,1586476800000
9198,49.483551,6.087766,1586563200000
9199,50.678481,4.997972,1586304000000
9200,44.833327,11.460581,1586736000000
9201,50.629854,4.78333,1586563200000
9202,50.678753,4.9978,1585699200000
9203,50.652439,7.002914,1586563200000
9204,48.127664,16.318036,1586390400000
9205,46.551837,6.637601,1586908800000
9206,44.989831,7.4682,1586131200000
9207,51.283415,4.448998,1586649600000
9208,48.222307,16.341668,1586649600000
9209,49.491069,5.874169,1586476800000
9210,49.483812,6.091822,1585958400000
9211,50.451737,3.972008,1586217600000
9212,51.97639,5.671174,1586217600000
9213,50.57205,3.564663,1586304000000
9214,48.116777,-1.615776,1585958400000
9215,51.335675,12.363065,1585699200000
9216,46.673708,11.152595,1585872000000
9217,47.589029,7.698513,1586044800000
9219,50.713413,3.944159,1585699200000
9220,48.016569,16.290945,1585872000000
9221,50.454388,14.382996,1586217600000
9222,50.797287,4.412474,1586044800000
9223,48.065951,16.292547,1585872000000
9224,45.878662,4.862471,1586217600000
9225,44.913047,7.261641,1586304000000
9226,50.630305,4.782971,1586217600000
9228,50.735556,6.173889,1585872000000
9229,51.182334,4.5683,1586217600000
9230,50.56158,7.966193,1586304000000
9231,49.031175,8.492272,1586304000000
9232,48.616035,11.454485,1586390400000
9233,45.045357,5.077288,1586304000000
9234,50.629834,4.783374,1586217600000
9235,51.283338,4.449157,1585872000000
9237,46.673712,11.152601,1585958400000
9238,49.458598,8.676542,1585958400000
9239,52.359103,9.747135,1586044800000
9241,50.639806,6.918953,1586217600000
9242,45.799329,20.12393,1585872000000
9243,50.594077,5.895978,1585958400000
9244,45.213487,5.658009,1585958400000
9245,48.013397,16.298621,1522627200000
9246,48.74801,7.091547,1491177600000
9247,51.010421,5.262229,1585699200000
9248,49.964885,8.054162,1585785600000
9249,49.729832,5.650762,1585785600000
9250,52.493532,13.377633,1555372800000
9251,47.218128,8.680141,1554163200000
9252,45.61105,13.87458,1524355200000
9253,49.41481,8.666693,1524096000000
9254,51.02861,3.557222,1522627200000
9255,49.317126,6.934586,1522972800000
9257,44.64228,6.48334,1554163200000
9258,49.370597,3.897502,1555545600000
9259,49.586193,11.031848,1555372800000
9260,51.123756,13.623259,1554249600000
9261,49.7213,8.69386,1496102400000
9262,52.35743,9.692975,1522713600000
9263,48.117811,14.89197,1523145600000
9264,49.833832,7.429898,1522972800000
9265,49.784698,7.738967,1523059200000
9266,46.501117,11.357027,1554076800000
9267,41.071133,-3.606426,1522540800000
9268,50.54794,5.506249,1397606400000
9270,51.33923,3.10846,1396656000000
9272,50.10812,4.993674,1397001600000
9274,50.56205,4.730367,1399161600000
9275,50.476,4.445341,1396742400000
9276,50.65396,4.592268,1462320000000
9299,51.05303,4.96264,1429056000000
9328,50.79947,2.752453,1365811200000
9341,50.93306,3.605591,1460246400000
9347,50.75476,3.036221,1429401600000
9349,50.34773,3.738667,1429142400000
9350,51.13033,5.609132,1429056000000
9374,50.91701,5.028049,1461024000000
9388,50.45958,5.431121,1397606400000
9389,50.43105,4.443972,1398470400000
9394,51.14631,4.752128,1461024000000
9415,50.88961,2.894151,1428883200000
9419,51.0405,5.60408,1428537600000
9435,50.4638,5.219963,1367539200000
9456,50.92798,4.245855,1460246400000
9459,51.15654,3.823005,1459641600000
9466,51.0661,3.89276,1429833600000
9471,50.36824,5.496766,1429056000000
9472,50.73339,5.232687,1428969600000
9489,50.46244,5.290355,1400198400000
9494,50.58973,5.649766,1372896000000
9499,51.15602,3.894494,1366156800000
9520,51.08698,5.535286,1459555200000
9525,51.15939,3.108038,1429401600000
9526,50.93175,3.819032,1429142400000
9531,50.8894,3.249587,1428537600000
9544,50.86537,5.381113,1365811200000
9548,50.48343,3.599826,1364860800000
9551,50.87329,4.955079,1460592000000
9575,50.97802,3.606175,1462060800000
9602,50.10433,5.203296,1428624000000
9610,50.15538,4.855639,1428105600000
9614,51.15195,4.32337,1402358400000
9626,50.97619,3.891034,1366070400000
9631,51.24264,4.254337,1365292800000
9634,51.05848,4.606106,1365292800000
9657,50.70588,3.956712,1428451200000
9659,50.92265,4.672567,1428192000000
9663,51.15899,3.322539,1397952000000
9674,51.00688,5.031967,1462320000000
9717,51.33901,3.252021,1429401600000
9718,50.69581,4.806086,1429401600000
9766,50.95938,5.172301,1459468800000
9771,50.47319,4.656653,1429056000000
9773,50.60481,4.873263,1428710400000
9783,50.68421,5.442716,1367280000000
9791,50.83807,4.243459,1365033600000
9822,50.75239,3.745017,1459468800000
9823,51.1923,4.682313,1459468800000
9851,50.47511,4.515782,1364774400000
9886,50.70786,3.673498,1460419200000
9911,51.24935,3.036608,1460246400000
9919,51.10438,4.536274,1366416000000
9920,51.05182,5.033933,1429401600000
9972,50.40334,5.920843,1429488000000
9985,50.52801,3.670934,1397088000000
9987,50.48305,3.670297,1376870400000
10001,50.70695,3.815109,1403395200000
10003,50.33834,4.651957,1400025600000
10004,50.43271,4.303213,1396828800000
10005,50.54639,5.57675,1368316800000
10007,50.65087,4.804361,1367625600000
10008,50.61253,4.308176,1399507200000
10038,51.02298,3.606761,1428451200000
10040,50.84457,2.823234,1428364800000
10041,51.26968,5.401959,1428192000000
10053,50.13893,5.694748,1367452800000
10061,50.4319,4.373594,1365811200000
10084,51.05534,4.82004,1429228800000
10086,51.15702,3.751515,1428969600000
10103,50.75476,2.965338,1365897600000
10107,50.75024,4.028494,1364860800000
10108,50.88303,4.244656,1462492800000
10111,50.8347,4.527402,1459987200000
10133,50.7888,4.596845,1459987200000
10154,50.79152,4.384108,1428451200000
10166,51.24185,4.325949,1396396800000
10176,50.93223,3.747886,1365897600000
10202,50.59993,5.155704,1428969600000
10229,51.17196,5.754557,1428710400000
10242,50.95804,5.243441,1428883200000
10243,50.90731,5.525507,1428537600000
10246,51.18661,5.039863,1428883200000
10249,50.84313,3.604426,1462060800000
10254,50.83172,4.740321,1460246400000
10255,50.94906,5.670157,1460160000000
10257,51.11106,3.893625,1459728000000
10260,50.84465,3.10731,1459555200000
10289,50.84444,2.752216,1396483200000
10300,50.2953,4.51006,1365897600000
10322,50.13729,5.764637,1460937600000
10326,51.28508,4.470595,1429228800000
10344,50.19284,5.277426,1366070400000
10360,51.28218,4.685596,1400198400000
10389,51.10242,4.679048,1428796800000
10390,50.7996,2.823404,1428796800000
10417,51.18267,5.254333,1365638400000
10422,50.46999,4.867929,1364860800000
10426,51.15483,4.037464,1462060800000
10442,51.2276,5.256528,1428883200000
10470,50.74657,4.382782,1428364800000
10494,51.11443,3.107934,1459641600000
10496,50.96759,4.674181,1459468800000
10500,50.93006,4.032455,1429833600000
10508,50.97945,2.822722,1428796800000
10513,50.86818,5.239123,1428451200000
10525,50.92459,4.530344,1396483200000
10531,51.01997,4.034451,1366502400000
10557,50.5381,6.072388,1430956800000
10563,50.97132,4.389446,1428796800000
10566,51.2015,3.823806,1428451200000
10577,50.88511,4.031461,1366502400000
10579,51.14736,4.680678,1365811200000
10589,50.9272,4.316982,1429833600000
10602,51.15545,3.96598,1396742400000
10644,50.63302,5.722915,1428796800000
10646,50.27038,6.159026,1471996800000
10652,50.51006,5.151607,1428537600000
10659,51.10342,4.607663,1461024000000
10663,50.49827,5.715155,1367366400000
10677,50.00254,5.756895,1428969600000
10697,51.05643,4.748733,1461024000000
10715,50.49319,6.075167,1396742400000
10726,50.61922,3.389513,1429315200000
10741,50.48048,4.022628,1397088000000
10744,50.43489,4.092052,1396828800000
10745,50.61403,4.166868,1397520000000
10747,50.56976,4.095167,1398038400000
10749,50.48215,3.811235,1396310400000
10751,50.84469,2.965272,1397001600000
10755,48.69491,2.49615,1459728000000
10756,48.28627,2.78752,1403308800000
10757,48.8709,2.48287,1491696000000
10758,48.84368,2.35993,1428537600000
10759,48.86861,2.48147,1429401600000
10760,48.844,2.35884,1491177600000
10761,48.86859,2.48149,1491091200000
10762,48.8436,2.35906,1428451200000
10763,48.99964,2.98237,1491004800000
10764,48.84353,2.36149,1428451200000
10765,48.73614,2.95368,1396310400000
10766,48.93823,2.85083,1428278400000
10767,49.02401,1.89701,1428883200000
10768,49.02359,1.98764,1459641600000
10769,47.35291,1.75795,1491609600000
10770,47.47801,0.70299,1492819200000
10771,46.47913,1.44958,1492300800000
10772,48.82852,2.69763,1428192000000
10773,48.37466,2.82306,1396828800000
10774,48.20602,2.78243,1428364800000
10775,48.20597,2.78229,1429747200000
10776,45.37887,4.81877,1462665600000
10777,48.52031,7.73145,1367712000000
10778,43.92753,7.23881,1400630400000
10779,48.85662,2.34293,1461110400000
10780,47.34541,3.94132,1428624000000
10781,43.9845,7.546,1494374400000
10784,49.24372,2.51942,1365292800000
10785,49.33439,2.79367,1365292800000
10786,49.42396,3.34447,1365292800000
10787,47.13312,2.54768,1523059200000
10788,49.60261,2.37778,1428796800000
10789,47.77317,7.30207,1371859200000
10790,44.19398,4.84762,1429488000000
10791,47.99378,2.02416,1365811200000
10794,45.36914,4.80426,1367625600000
10798,44.24332,4.72461,1367020800000
10803,49.68546,0.20512,1397088000000
10804,46.14551,6.53342,1428710400000
10805,48.68951,2.53382,1366156800000
10809,46.83341,4.84903,1491696000000
10811,46.83343,4.84905,1491177600000
10812,46.83345,4.84894,1462665600000
10813,46.83345,4.849,1524009600000
10814,46.31296,4.82833,1523145600000
10815,46.83344,4.84905,1523059200000
10819,46.78869,4.80621,1366675200000
10820,46.83339,4.84887,1491609600000
10821,46.83343,4.84898,1554508800000
10824,46.83341,4.84891,1492214400000
10825,46.83344,4.84902,1555545600000
10828,46.83345,4.84902,1555891200000
10830,46.83344,4.84896,1523145600000
10832,47.423,2.87094,1522886400000
10833,47.79613,1.03141,1462752000000
10834,47.33173,2.8397,1429142400000
10835,47.98705,2.04335,1428278400000
10836,47.98705,2.04334,1365811200000
10838,47.423,2.87095,1523836800000
10839,47.98706,2.04346,1429488000000
10840,47.73944,3.05851,1491004800000
10841,49.41028,8.686043,1523404800000
10842,49.414945,8.667355,1522627200000
10844,51.059811,13.769686,1536451200000
10846,48.025841,11.459896,1554595200000
10847,49.799629,8.24853,1492905600000
10848,51.023731,6.87427,1491609600000
10849,50.791908,6.440675,1559260800000
10850,49.924988,8.677249,1559606400000
10851,50.205868,9.191456,1559779200000
10852,49.42392,8.707341,1461888000000
10854,53.334084,9.236703,1559433600000
10855,50.828541,8.939569,1559433600000
10856,51.774593,7.643013,1559779200000
10857,52.756351,10.579807,1559865600000
10858,50.094147,8.536863,1560038400000
10859,43.501156,3.873849,1365552000000
10860,49.694241,8.153358,1558137600000
10861,49.923862,9.123943,1557619200000
10862,50.719929,7.049606,1558224000000
10863,52.260427,10.57857,1557187200000
10864,48.221188,16.378838,1557187200000
10865,49.629909,6.02594,1557100800000
10866,47.019991,31.949269,1556496000000
10867,45.582443,8.022531,1555027200000
10869,49.833862,7.881904,1556582400000
10870,51.000999,6.842753,1555459200000
10877,50.126095,8.654698,1555027200000
10879,50.432582,4.037164,1554940800000
10880,48.693629,16.869643,1556064000000
10881,44.225724,4.722738,1555718400000
10882,50.802277,3.338171,1555804800000
10883,51.345878,12.35707,1555718400000
10884,51.329038,4.65269,1555718400000
10885,45.194189,9.867958,1554595200000
10886,52.449198,13.394322,1555718400000
10887,49.616447,11.216895,1555632000000
10888,49.590015,6.100051,1555286400000
10889,46.204694,7.256747,1555200000000
10890,46.999168,6.940834,1554854400000
10891,50.629845,4.783393,1554595200000
10896,50.419224,8.23171,1555459200000
10897,50.453316,7.595225,1554940800000
10909,52.394432,9.699992,1554163200000
10911,53.158031,8.192332,1555200000000
10912,49.165958,10.713706,1556064000000
10916,48.89064,10.101544,1554595200000
10927,53.158028,8.192287,1554508800000
10931,49.984871,8.088612,1554940800000
10934,50.518814,8.962623,1555718400000
10935,49.865063,8.138353,1554681600000
10936,48.826847,9.462397,1554595200000
10940,50.627438,8.633668,1555286400000
10945,54.870541,9.588381,1555459200000
10948,51.483208,6.905183,1555459200000
10949,49.880096,8.830902,1556409600000
10957,49.796936,8.256793,1554940800000
10958,49.725479,8.613882,1555200000000
10959,51.519951,7.353285,1556150400000
10964,51.342897,12.253018,1554595200000
10965,45.463753,11.239042,1555113600000
10966,48.828377,9.461329,1554508800000
10967,51.499493,11.989071,1554336000000
10995,50.73425,5.16109,1523145600000
11014,51.02405,2.96435,1523750400000
11017,51.28271,4.61313,1527379200000
11067,51.24873,3.1791,1522972800000
11071,50.84182,3.74566,1524441600000
11116,50.70479,4.02672,1522627200000
11121,50.78293,4.95053,1523577600000
11131,51.15299,4.17962,1523232000000
11184,51.41547,4.76161,1491868800000
11237,51.15894,3.03575,1523318400000
11240,51.18355,5.18204,1524182400000
11258,51.36828,4.90347,1523232000000
11269,51.32093,5.04503,1491177600000
11280,51.19992,3.96612,1522713600000
11314,50.75337,3.46073,1523750400000
11331,50.97905,3.10684,1522627200000
11334,50.78733,4.66695,1523750400000
11361,50.95617,5.31377,1523059200000
11364,51.01205,4.675,1523059200000
11366,51.32664,4.68644,1523145600000
11372,50.97514,3.96145,1523664000000
11418,50.97245,4.24626,1523145600000
11449,51.29356,3.25098,1523145600000
11459,51.15605,3.82221,1459641600000
11473,50.84377,2.68042,1523404800000
11479,50.75307,3.5316,1523750400000
11492,51.27955,4.8281,1525132800000
11506,51.1993,4.03768,1522800000000
11518,51.24728,3.60892,1523577600000
11529,50.88579,3.88853,1491609600000
11566,51.05699,4.67662,1492819200000
11568,50.8677,5.23832,1428451200000
11573,50.87034,5.09631,1491177600000
11578,51.06379,4.106,1522972800000
11607,51.2039,2.96422,1522627200000
11638,51.24886,3.03582,1460246400000
11667,50.94694,5.74044,1523750400000
11699,51.00514,5.10238,1491609600000
11726,50.97388,4.10386,1491782400000
11729,50.7491,4.09857,1522713600000
11741,50.97883,2.75072,1523404800000
11742,51.2871,4.25476,1523577600000
11753,51.28785,4.18308,1523577600000
11767,50.96607,4.74455,1523664000000
11783,50.93408,2.89327,1524355200000
11824,51.20101,3.82301,1428451200000
11831,50.9935,5.67192,1524355200000
11839,50.93218,3.67595,1523059200000
11856,51.05486,4.81924,1429228800000
11875,51.11371,2.74999,1491523200000
11888,51.2817,4.68479,1400198400000
11911,50.87821,4.59912,1491868800000
11917,51.26617,5.54435,1523059200000
11924,50.97905,2.89316,1491177600000
11945,50.91653,5.02725,1461024000000
11948,50.97818,3.46295,1522800000000
11952,50.97714,3.6766,1492646400000
11974,50.84027,3.95868,1524009600000
11978,51.02249,3.60597,1428451200000
11994,51.10294,4.60686,1461024000000
12056,51.18613,5.03905,1428883200000
12078,50.95474,5.3849,1428451200000
12104,51.05595,4.74793,1461024000000
12124,51.02405,3.03565,1522972800000
12150,50.97084,4.38865,1428796800000
12153,51.11057,3.89283,1459728000000
12227,50.94858,5.66935,1460160000000
12242,50.72069,5.79806,1428624000000
12262,50.84299,3.53263,1491609600000
12342,50.70539,3.95592,1428451200000
12425,51.13993,5.1085,1491609600000
12462,51.15496,3.96518,1396742400000
12501,50.95756,5.24263,1428883200000
